text
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - Halbzeitergebnis - 1 : 2
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - Endergebnis - 1 : 4
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - 117928 - 1 : 2  - matchMinute=37 - M. Berisha - isPenalty=False - isOwnGoal=False - isOvertime=False
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - 117926 - 0 : 2  - matchMinute=30 - V. Boniface - isPenalty=False - isOwnGoal=False - isOvertime=False
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - 117936 - 1 : 4  - matchMinute=75 - V. Boniface - isPenalty=False - isOwnGoal=False - isOvertime=False
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - 117923 - 0 : 1  - matchMinute=17 - Martin Terrier - isPenalty=False - isOwnGoal=False - isOvertime=False
72234 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - TSG 1899 Hoffenheim vs Bayer Leverkusen - Hoffenheim - 117934 - 1 : 3  - matchMinute=72 - F. Wirtz - isPenalty=True - isOwnGoal=False - isOvertime=False
72235 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - SC Freiburg vs VfL Bochum - Freiburg - Halbzeitergebnis - 0 : 1
72235 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - SC Freiburg vs VfL Bochum - Freiburg - Endergebnis - 2 : 1
72235 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - SC Freiburg vs VfL Bochum - Freiburg - 117929 - 0 : 1  - matchMinute=45 - Myron Boadu - isPenalty=False - isOwnGoal=False - isOvertime=False
72235 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - SC Freiburg vs VfL Bochum - Freiburg - 117931 - 1 : 1  - matchMinute=58 - J. Adamu - isPenalty=False - isOwnGoal=False - isOvertime=False
72235 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - SC Freiburg vs VfL Bochum - Freiburg - 117933 - 2 : 1  - matchMinute=61 - J. Adamu - isPenalty=False - isOwnGoal=False - isOvertime=False
72237 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - VfL Wolfsburg vs Eintracht Frankfurt - Wolfsburg - Halbzeitergebnis - 0 : 1
72237 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - VfL Wolfsburg vs Eintracht Frankfurt - Wolfsburg - Endergebnis - 1 : 2
72237 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - VfL Wolfsburg vs Eintracht Frankfurt - Wolfsburg - 117935 - 1 : 1  - matchMinute=76 - R. Baku - isPenalty=False - isOwnGoal=False - isOvertime=False
72237 1. Fußball-Bundesliga 2024/2025 - 2024-09-14T15:30:00 - 3. Spieltag - VfL Wolfsburg vs Eintracht Frankfurt - Wolfsburg - 117927 - 0 : 1  - matchMinute=30 - O. Marmoush - isPenalty=False - isOwnGoal=False - isOvertime=False
